periodo,estacion,shac,codigo,nombre,año_slope,sign,sign_2,n,length_años,n_percent,lon,lat
2000-2010,Primavera,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.03999999759999997,0.0081233978271484375,1,11,10,1.1,-71.2046332,-32.8463486
2000-2010,Primavera,SHAC_221,5426016,SAN ISIDRO PUENTE,0.015000008000000009,0.6962153911590576,0,11,10,1.1,-71.24692776,-32.90183931
2000-2010,Primavera,SHAC_221,5426020,LAS CRUZADAS,0.05499998733333333,0.3903648853302002,0,11,10,1.1,-71.29507,-32.93648442
2000-2010,Primavera,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.012499995499999972,0.3502013683319092,0,11,10,1.1,-71.22095055,-32.90606406
2000-2010,Primavera,SHAC_222,5427011,FUNDO EL ROCIO,-0.06499999774999998,0.2104976773262024,0,10,10,1,-71.24191508,-33.02675085
2000-2010,Primavera,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.03500000641666674,0.5361867547035217,0,8,10,0.8,-71.190709,-33.01443184
2000-2010,Primavera,SHAC_223,5422003,A.P. LLAY LLAY (1),-0.06125000112500001,0.22955620288848877,0,7,10,0.7,-70.96017932,-32.84360942
2000-2010,Primavera,SHAC_223,5422003,LLAY LLAY (1),-0.06125000112500001,0.22955620288848877,0,7,10,0.7,-70.96017932,-32.84360942
2000-2010,Primavera,SHAC_223,5422005,A.P. LLAY LLAY (2),0.05499999733333333,1,0,4,10,0.4,-70.95805645,-32.84472487
2000-2010,Primavera,SHAC_224,5414008,PERFIL PUTAENDO (1),1.1081663771666665,0.3864762783050537,0,8,10,0.8,-70.75070774,-32.69113022
2000-2010,Primavera,SHAC_224,5414009,PERFIL PUTAENDO (2),0.23124980750000113,0.5846478939056396,0,11,10,1.1,-70.74932717,-32.69690364
2010-2020,Verano,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.88324998005,0.06348657608032227,0,8,10,0.8,-71.40980426,-32.92284453
2010-2020,Verano,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.23666659983333296,0.3864762783050537,0,8,10,0.8,-71.42446573,-32.92570783
2010-2020,Verano,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.05799999239999991,0.7205147743225098,0,10,10,1,-71.43890726,-32.93143209
2010-2020,Verano,SHAC_216,5426019,LAJARILLAS,0.43107141774999996,0.05917203426361084,0,9,10,0.9,-71.46630064,-32.92369858
2010-2020,Verano,SHAC_216,5426021,TABOLANGO (1),0.21999979000000014,0.042960166931152344,1,11,10,1.1,-71.36176478,-32.92720664
2010-2020,Verano,SHAC_216,5428005,CON CON,0.013571415428571385,0.6021676063537598,0,9,10,0.9,-71.47398601,-32.92593612
2010-2020,Verano,SHAC_216,5428006,CON CON,NA,1,0,1,10,0.1,-71.47217409,-32.92383496
2010-2020,Verano,SHAC_216,5428008,CON CON,-0.39000034999999933,0.5915050506591797,0,10,10,1,-71.49086356,-32.92386042
2010-2020,Verano,SHAC_216,5428010,LAJARILLAS,0.5892857278714287,0.00914919376373291,1,9,10,0.9,-71.46550599,-32.92549965
2010-2020,Verano,SHAC_217,5410011,FUNDO LAS PENAS,2.739997857500004,1,0,5,10,0.5,-70.6532793,-32.79706589
2010-2020,Verano,SHAC_217,5410014,MISION DE MARIA,2.498888652222222,0.024170517921447754,1,6,10,0.6,-70.68086565,-32.80406714
2010-2020,Verano,SHAC_217,5410015,FUNDO LAS VIÑAS,1.8899993899999998,0.008534908294677734,1,6,10,0.6,-70.6726185,-32.79366137
2010-2020,Verano,SHAC_217,5410018,FUNDO LA QUIMERA,3.168572017142857,0.0026667118072509766,1,7,10,0.7,-70.68087768,-32.80413913
2010-2020,Verano,SHAC_217,5410019,FUNDO LOS PINOS,3.835000990000001,1,0,3,10,0.3,-70.66409096,-32.78070632
2010-2020,Verano,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.5612502100000003,0.006863832473754883,1,7,10,0.7,-70.69553787,-32.76236364
2010-2020,Verano,SHAC_217,5410021,FUNDO LOS MAITENES,3.2000007600000018,0.008534908294677734,1,6,10,0.6,-70.67754628,-32.83996231
2010-2020,Verano,SHAC_217,5410023,POZO MARTINEZ,1.2753330226666661,0.45237040519714355,0,6,10,0.6,-70.71461418,-32.77690421
2010-2020,Verano,SHAC_217,5414007,EL ASIENTO,5.213749887499999,1,0,4,10,0.4,-70.73211114,-32.73550971
2010-2020,Verano,SHAC_217,5415008,PERFIL SAN FELIPE,1.2138888570000004,0.001845717430114746,1,11,10,1.1,-70.73392996,-32.73630529
2010-2020,Verano,SHAC_218,5420009,FUNDO SAN ROQUE,0.03777779477777779,0.5846478939056396,0,11,10,1.1,-70.86215186,-32.79265447
2010-2020,Verano,SHAC_218,5423024,ASENTAMIENTO ROMERAL,NA,1,0,1,10,0.1,-71.02547156,-32.82884349
2010-2020,Verano,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.06344443428888888,0.06348657608032227,0,8,10,0.8,-70.82913475,-32.77221762
2010-2020,Verano,SHAC_219,5420007,HIJUELA PRINCIPAL,0.701250016625,1,0,4,10,0.4,-70.80895258,-32.75661954
2010-2020,Verano,SHAC_220,5423014,FUNDO FLORENCE,NA,1,0,1,10,0.1,-71.1212261,-32.83946724
2010-2020,Verano,SHAC_220,5423015,RABUCO (1),0.4722222222222222,0.01951754093170166,1,11,10,1.1,-71.10740834,-32.8731217
2010-2020,Verano,SHAC_220,5423016,PARCELA 5,0.5000000075000001,1,0,5,10,0.5,-71.20547884,-32.79716832
2010-2020,Verano,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.029999970999999848,0.8762696385383606,0,11,10,1.1,-71.14548902,-32.82405655
2010-2020,Verano,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.06374999883333335,0.0024989843368530273,1,9,10,0.9,-71.05552522,-32.81523187
2010-2020,Verano,SHAC_220,5423019,POZO RABUCO (2),0.031666596833333394,0.4362748861312866,0,11,10,1.1,-71.11569622,-32.86077133
2010-2020,Verano,SHAC_220,5423020,FUNDO ESPERANZA,NA,1,0,1,10,0.1,-71.10214426,-32.85383952
2010-2020,Verano,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.22071431407142847,1,0,4,10,0.4,-71.15491881,-32.81383945
2010-2020,Verano,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.060714279000000024,0.06348657608032227,0,8,10,0.8,-71.08206483,-32.82806788
2010-2020,Verano,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.06714286114285715,0.10740470886230469,0,10,10,1,-71.146715,-32.80664879
2010-2020,Verano,SHAC_220,5424006,PUCALAN DE NOGALES,0.6855555374444444,0.07150542736053467,0,7,10,0.7,-71.19913908,-32.71654211
2010-2020,Verano,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.20600004179999995,0.5334165096282959,0,11,10,1.1,-71.19910174,-32.7167592
2010-2020,Verano,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.1600000859999997,0.7205147743225098,0,10,10,1,-71.19693963,-32.69166388
2010-2020,Verano,SHAC_220,5424010,FUNDO EL CARMEN,0.13024999487499994,0.02856767177581787,1,9,10,0.9,-71.17176756,-32.76189317
2010-2020,Verano,SHAC_220,5424012,CONCHALI,-0.17249989499999985,1,0,5,10,0.5,-71.15662562,-32.79431312
2010-2020,Verano,SHAC_220,5425006,PARCELA SAN ANTONIO,0.049999999999999954,0.01951754093170166,1,11,10,1.1,-71.20516138,-32.79858071
2010-2020,Verano,SHAC_220,5427010,A.P. OLMUE,4.720000269000001,1,0,2,10,0.2,-71.11547512,-32.82940126
2010-2020,Verano,SHAC_221,5425004,CALLEJON ZARAVIA,-0.07833335523809518,0.602167546749115,0,9,10,0.9,-71.22723603,-32.81845292
2010-2020,Verano,SHAC_221,5426005,FUNDO ESMERALDA (1),0.15166668100000003,0.1379016637802124,0,11,10,1.1,-71.25657172,-32.91750049
2010-2020,Verano,SHAC_221,5426006,FUNDO ESMERALDA (2),0.18599996559999993,0.0081233978271484375,1,11,10,1.1,-71.25652012,-32.91757356
2010-2020,Verano,SHAC_221,5426007,FUNDO EL PROGRESO,0.1639999866,0.0030934810638427734,1,11,10,1.1,-71.22865304,-32.79736207
2010-2020,Verano,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.08750003574999998,0.47427433729171753,0,10,10,1,-71.22861395,-32.79750705
2010-2020,Verano,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.9966667491666668,1,0,4,10,0.4,-71.26840097,-32.93819802
2010-2020,Verano,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.004999995499999965,1,0,3,10,0.3,-71.31049787,-32.90717275
2010-2020,Verano,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.3079999923999999,0.25965631008148193,0,6,10,0.6,-71.20391021,-32.8741272
2010-2020,Verano,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.007500022499999981,1,0,9,10,0.9,-71.2046332,-32.8463486
2010-2020,Verano,SHAC_221,5426016,SAN ISIDRO PUENTE,0.08200001700000001,0.03549814224243164,1,7,10,0.7,-71.24692776,-32.90183931
2010-2020,Verano,SHAC_221,5426020,LAS CRUZADAS,1.047500044375,0.031823158264160156,1,10,10,1,-71.29507,-32.93648442
2010-2020,Verano,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.01499998575,0.8147826194763184,0,11,10,1.1,-71.22095055,-32.90606406
2010-2020,Verano,SHAC_222,5427011,FUNDO EL ROCIO,1.2666665713333336,1,0,3,10,0.3,-71.24191508,-33.02675085
2010-2020,Verano,SHAC_222,5427012,SAN CARLOS PELUMPEN,NA,1,0,1,10,0.1,-71.190709,-33.01443184
2010-2020,Verano,SHAC_223,5422003,A.P. LLAY LLAY (1),0.15000003599999995,0.031823158264160156,1,10,10,1,-70.96017932,-32.84360942
2010-2020,Verano,SHAC_223,5422003,LLAY LLAY (1),0.15000003599999995,0.031823158264160156,1,10,10,1,-70.96017932,-32.84360942
2010-2020,Verano,SHAC_223,5422005,A.P. LLAY LLAY (2),NA,1,0,1,10,0.1,-70.95805645,-32.84472487
2010-2020,Verano,SHAC_224,5414008,PERFIL PUTAENDO (1),1.0240005499999996,0.7071142196655273,0,6,10,0.6,-70.75070774,-32.69113022
2010-2020,Verano,SHAC_224,5414009,PERFIL PUTAENDO (2),3.03666687,0.45237040519714355,0,6,10,0.6,-70.74932717,-32.69690364
2010-2020,Otoño,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.7052778154722221,0.00914919376373291,1,9,10,0.9,-71.40980426,-32.92284453
2010-2020,Otoño,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.38499998999999985,0.03549814224243164,1,7,10,0.7,-71.42446573,-32.92570783
2010-2020,Otoño,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.09071431850000014,0.3502013683319092,0,11,10,1.1,-71.43890726,-32.93143209
2010-2020,Otoño,SHAC_216,5426019,LAJARILLAS,1.50625008325,0.024170517921447754,1,6,10,0.6,-71.46630064,-32.92369858
2010-2020,Otoño,SHAC_216,5426021,TABOLANGO (1),0.269999981,0.012731313705444336,1,11,10,1.1,-71.36176478,-32.92720664
2010-2020,Otoño,SHAC_216,5428005,CON CON,0.06666664275,0.2831308841705322,0,10,10,1,-71.47398601,-32.92593612
2010-2020,Otoño,SHAC_216,5428006,CON CON,NA,1,0,1,10,0.1,-71.47217409,-32.92383496
2010-2020,Otoño,SHAC_216,5428008,CON CON,1.1616666516666665,0.11947095394134521,0,11,10,1.1,-71.49086356,-32.92386042
2010-2020,Otoño,SHAC_216,5428010,LAJARILLAS,0.7124999761249999,6.139278411865234e-4,1,11,10,1.1,-71.46550599,-32.92549965
2010-2020,Otoño,SHAC_217,5410011,FUNDO LAS PENAS,3.832499609166667,1,0,5,10,0.5,-70.6532793,-32.79706589
2010-2020,Otoño,SHAC_217,5410014,MISION DE MARIA,2.2458482643749997,0.018741130828857422,1,8,10,0.8,-70.68086565,-32.80406714
2010-2020,Otoño,SHAC_217,5410015,FUNDO LAS VIÑAS,1.9206252099999999,0.016260981559753418,1,7,10,0.7,-70.6726185,-32.79366137
2010-2020,Otoño,SHAC_217,5410018,FUNDO LA QUIMERA,2.1781251425,0.01648867130279541,1,9,10,0.9,-70.68087768,-32.80413913
2010-2020,Otoño,SHAC_217,5410019,FUNDO LOS PINOS,4.550000190833335,1,0,4,10,0.4,-70.66409096,-32.78070632
2010-2020,Otoño,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.7349987049999953,0.06028914451599121,0,6,10,0.6,-70.69553787,-32.76236364
2010-2020,Otoño,SHAC_217,5410021,FUNDO LOS MAITENES,1.7299995400000014,0.7071142196655273,0,6,10,0.6,-70.67754628,-32.83996231
2010-2020,Otoño,SHAC_217,5410023,POZO MARTINEZ,1.4686668393333335,0.45237040519714355,0,6,10,0.6,-70.71461418,-32.77690421
2010-2020,Otoño,SHAC_217,5414007,EL ASIENTO,5.519999506249998,1,0,4,10,0.4,-70.73211114,-32.73550971
2010-2020,Otoño,SHAC_217,5415008,PERFIL SAN FELIPE,1.38000012,0.001845717430114746,1,11,10,1.1,-70.73392996,-32.73630529
2010-2020,Otoño,SHAC_218,5420009,FUNDO SAN ROQUE,0.0042857271428571,1,0,11,10,1.1,-70.86215186,-32.79265447
2010-2020,Otoño,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.030166661766666547,0.6021676063537598,0,9,10,0.9,-70.82913475,-32.77221762
2010-2020,Otoño,SHAC_219,5420007,HIJUELA PRINCIPAL,0.5649999377500006,0.13285493850708008,0,6,10,0.6,-70.80895258,-32.75661954
2010-2020,Otoño,SHAC_220,5423014,FUNDO FLORENCE,1.9783332345833335,1,0,4,10,0.4,-71.1212261,-32.83946724
2010-2020,Otoño,SHAC_220,5423015,RABUCO (1),0.5287499725,0.03500103950500488,1,11,10,1.1,-71.10740834,-32.8731217
2010-2020,Otoño,SHAC_220,5423016,PARCELA 5,0.16666664166666673,1,0,5,10,0.5,-71.20547884,-32.79716832
2010-2020,Otoño,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.09249997125000009,0.01951754093170166,1,11,10,1.1,-71.14548902,-32.82405655
2010-2020,Otoño,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.13624999675000002,0.006275296211242676,1,11,10,1.1,-71.05552522,-32.81523187
2010-2020,Otoño,SHAC_220,5423019,POZO RABUCO (2),0.1285185284074074,0.06170666217803955,0,11,10,1.1,-71.11569622,-32.86077133
2010-2020,Otoño,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.10000000887499993,1,0,3,10,0.3,-71.15491881,-32.81383945
2010-2020,Otoño,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.031333324366666686,0.7105230093002319,0,8,10,0.8,-71.08206483,-32.82806788
2010-2020,Otoño,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.1333333451666666,0.012266039848327637,1,10,10,1,-71.146715,-32.80664879
2010-2020,Otoño,SHAC_220,5424006,PUCALAN DE NOGALES,0.5689999898999999,0.3864762783050537,0,8,10,0.8,-71.19913908,-32.71654211
2010-2020,Otoño,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.27333331108333336,0.10740470886230469,0,10,10,1,-71.19910174,-32.7167592
2010-2020,Otoño,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.21699996000000005,0.1524062156677246,0,10,10,1,-71.19693963,-32.69166388
2010-2020,Otoño,SHAC_220,5424010,FUNDO EL CARMEN,0.12085715704285716,0.02856767177581787,1,9,10,0.9,-71.17176756,-32.76189317
2010-2020,Otoño,SHAC_220,5424012,CONCHALI,0.2754166424583334,1,0,5,10,0.5,-71.15662562,-32.79431312
2010-2020,Otoño,SHAC_220,5425006,PARCELA SAN ANTONIO,0.02416667333333337,0.7205147743225098,0,10,10,1,-71.20516138,-32.79858071
2010-2020,Otoño,SHAC_220,5427010,A.P. OLMUE,0.46562499236607147,1,0,4,10,0.4,-71.11547512,-32.82940126
2010-2020,Otoño,SHAC_221,5425004,CALLEJON ZARAVIA,0.07351188428571448,0.7105230093002319,0,8,10,0.8,-71.22723603,-32.81845292
2010-2020,Otoño,SHAC_221,5426005,FUNDO ESMERALDA (1),0.2159999967,0.01951754093170166,1,11,10,1.1,-71.25657172,-32.91750049
2010-2020,Otoño,SHAC_221,5426006,FUNDO ESMERALDA (2),0.27200002680000007,0.0030934810638427734,1,11,10,1.1,-71.25652012,-32.91757356
2010-2020,Otoño,SHAC_221,5426007,FUNDO EL PROGRESO,0.15333334600000015,0.005069255828857422,1,11,10,1.1,-71.22865304,-32.79736207
2010-2020,Otoño,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.0571428367857143,0.47427433729171753,0,10,10,1,-71.22861395,-32.79750705
2010-2020,Otoño,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.8159999848,0.13285493850708008,0,6,10,0.6,-71.26840097,-32.93819802
2010-2020,Otoño,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.10499995950000018,1,0,2,10,0.2,-71.31049787,-32.90717275
2010-2020,Otoño,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.27249997862499997,0.45237040519714355,0,6,10,0.6,-71.20391021,-32.8741272
2010-2020,Otoño,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.012499988000000017,0.7205147743225098,0,10,10,1,-71.2046332,-32.8463486
2010-2020,Otoño,SHAC_221,5426016,SAN ISIDRO PUENTE,0.0405000030333333,0.536186695098877,0,8,10,0.8,-71.24692776,-32.90183931
2010-2020,Otoño,SHAC_221,5426020,LAS CRUZADAS,1.0614286142857143,0.04909801483154297,1,10,10,1,-71.29507,-32.93648442
2010-2020,Otoño,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.149999977,0.1524062156677246,0,10,10,1,-71.22095055,-32.90606406
2010-2020,Otoño,SHAC_222,5427011,FUNDO EL ROCIO,2.64249992225,1,0,2,10,0.2,-71.24191508,-33.02675085
2010-2020,Otoño,SHAC_222,5427012,SAN CARLOS PELUMPEN,1.1371428972857145,1,0,2,10,0.2,-71.190709,-33.01443184
2010-2020,Otoño,SHAC_223,5422003,A.P. LLAY LLAY (1),0.10499999349999999,0.24147701263427734,0,11,10,1.1,-70.96017932,-32.84360942
2010-2020,Otoño,SHAC_223,5422003,LLAY LLAY (1),0.10499999349999999,0.24147701263427734,0,11,10,1.1,-70.96017932,-32.84360942
2010-2020,Otoño,SHAC_223,5422005,A.P. LLAY LLAY (2),0.149999977,1,0,2,10,0.2,-70.95805645,-32.84472487
2010-2020,Otoño,SHAC_224,5414008,PERFIL PUTAENDO (1),1.319000625000001,0.367520809173584,0,7,10,0.7,-70.75070774,-32.69113022
2010-2020,Otoño,SHAC_224,5414009,PERFIL PUTAENDO (2),4.1618757237500015,1,0,5,10,0.5,-70.74932717,-32.69690364
2010-2020,Invierno,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.53666661175,0.009374737739562988,1,8,10,0.8,-71.40980426,-32.92284453
2010-2020,Invierno,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.2766666411666668,0.13285493850708008,0,6,10,0.6,-71.42446573,-32.92570783
2010-2020,Invierno,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.08000016224999973,0.3502013683319092,0,11,10,1.1,-71.43890726,-32.93143209
2010-2020,Invierno,SHAC_216,5426019,LAJARILLAS,0.5027083258125,0.10776233673095703,0,8,10,0.8,-71.46630064,-32.92369858
2010-2020,Invierno,SHAC_216,5426021,TABOLANGO (1),0.27666664116666667,0.031823158264160156,1,10,10,1,-71.36176478,-32.92720664
2010-2020,Invierno,SHAC_216,5428005,CON CON,0.040999996699999965,0.536186695098877,0,8,10,0.8,-71.47398601,-32.92593612
2010-2020,Invierno,SHAC_216,5428006,CON CON,NA,1,0,1,10,0.1,-71.47217409,-32.92383496
2010-2020,Invierno,SHAC_216,5428008,CON CON,1.033749997625,0.11947095394134521,0,11,10,1.1,-71.49086356,-32.92386042
2010-2020,Invierno,SHAC_216,5428010,LAJARILLAS,0.6359999658000002,0.0013668537139892578,1,11,10,1.1,-71.46550599,-32.92549965
2010-2020,Invierno,SHAC_217,5410011,FUNDO LAS PENAS,2.003334046666666,0.367520809173584,0,7,10,0.7,-70.6532793,-32.79706589
2010-2020,Invierno,SHAC_217,5410014,MISION DE MARIA,2.751667023333333,0.006863832473754883,1,7,10,0.7,-70.68086565,-32.80406714
2010-2020,Invierno,SHAC_217,5410015,FUNDO LAS VIÑAS,1.5785713199999998,0.024170517921447754,1,6,10,0.6,-70.6726185,-32.79366137
2010-2020,Invierno,SHAC_217,5410018,FUNDO LA QUIMERA,2.115625143125,0.00914919376373291,1,9,10,0.9,-70.68087768,-32.80413913
2010-2020,Invierno,SHAC_217,5410019,FUNDO LOS PINOS,2.699999490000001,1,0,3,10,0.3,-70.66409096,-32.78070632
2010-2020,Invierno,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.3273215298214283,0.1735461950302124,0,8,10,0.8,-70.69553787,-32.76236364
2010-2020,Invierno,SHAC_217,5410021,FUNDO LOS MAITENES,-0.8492495544999995,1,0,4,10,0.4,-70.67754628,-32.83996231
2010-2020,Invierno,SHAC_217,5410023,POZO MARTINEZ,1.6944444438888884,0.45237040519714355,0,6,10,0.6,-70.71461418,-32.77690421
2010-2020,Invierno,SHAC_217,5414007,EL ASIENTO,6.315000534999999,1,0,3,10,0.3,-70.73211114,-32.73550971
2010-2020,Invierno,SHAC_217,5415008,PERFIL SAN FELIPE,1.0216668450000004,0.0030934810638427734,1,11,10,1.1,-70.73392996,-32.73630529
2010-2020,Invierno,SHAC_218,5420009,FUNDO SAN ROQUE,0.02999997149999989,0.3100440502166748,0,11,10,1.1,-70.86215186,-32.79265447
2010-2020,Invierno,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.053333361999999905,0.367520809173584,0,7,10,0.7,-70.82913475,-32.77221762
2010-2020,Invierno,SHAC_219,5420007,HIJUELA PRINCIPAL,0.28750002424999965,1,0,5,10,0.5,-70.80895258,-32.75661954
2010-2020,Invierno,SHAC_220,5423014,FUNDO FLORENCE,0.4166666666666667,1,0,3,10,0.3,-71.1212261,-32.83946724
2010-2020,Invierno,SHAC_220,5423015,RABUCO (1),0.45999998522222224,0.007290363311767578,1,10,10,1,-71.10740834,-32.8731217
2010-2020,Invierno,SHAC_220,5423016,PARCELA 5,-0.05458333608333332,1,0,5,10,0.5,-71.20547884,-32.79716832
2010-2020,Invierno,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.01750001299999998,0.24147701263427734,0,11,10,1.1,-71.14548902,-32.82405655
2010-2020,Invierno,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.11600000859999997,0.012266039848327637,1,10,10,1,-71.05552522,-32.81523187
2010-2020,Invierno,SHAC_220,5423019,POZO RABUCO (2),0.028666623466666687,0.3502013683319092,0,11,10,1.1,-71.11569622,-32.86077133
2010-2020,Invierno,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.16500000150000002,1,0,2,10,0.2,-71.15491881,-32.81383945
2010-2020,Invierno,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,-0.00733332533333334,1,0,8,10,0.8,-71.08206483,-32.82806788
2010-2020,Invierno,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),-0.033999991400000026,0.7205147743225098,0,10,10,1,-71.146715,-32.80664879
2010-2020,Invierno,SHAC_220,5424006,PUCALAN DE NOGALES,0.7183333236666666,0.25965631008148193,0,6,10,0.6,-71.19913908,-32.71654211
2010-2020,Invierno,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.013333320666666518,0.6404287815093994,0,11,10,1.1,-71.19910174,-32.7167592
2010-2020,Invierno,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.25750005249999997,0.16112494468688965,0,11,10,1.1,-71.19693963,-32.69166388
2010-2020,Invierno,SHAC_220,5424010,FUNDO EL CARMEN,0.0862499923125,0.04760396480560303,1,9,10,0.9,-71.17176756,-32.76189317
2010-2020,Invierno,SHAC_220,5424012,CONCHALI,0.17374998349999987,1,0,5,10,0.5,-71.15662562,-32.79431312
2010-2020,Invierno,SHAC_220,5425006,PARCELA SAN ANTONIO,0.047500014249999944,0.21049761772155762,0,10,10,1,-71.20516138,-32.79858071
2010-2020,Invierno,SHAC_220,5427010,A.P. OLMUE,0.5665000319625001,1,0,4,10,0.4,-71.11547512,-32.82940126
2010-2020,Invierno,SHAC_221,5425004,CALLEJON ZARAVIA,-0.05642847809523796,0.465512216091156,0,9,10,0.9,-71.22723603,-32.81845292
2010-2020,Invierno,SHAC_221,5425005,CALLE SANTA MARIA,NA,1,0,1,10,0.1,-71.22882185,-32.83661357
2010-2020,Invierno,SHAC_221,5426005,FUNDO ESMERALDA (1),0.04199999559999999,0.4362748861312866,0,11,10,1.1,-71.25657172,-32.91750049
2010-2020,Invierno,SHAC_221,5426006,FUNDO ESMERALDA (2),0.043999993800000005,0.11722671985626221,0,11,10,1.1,-71.25652012,-32.91757356
2010-2020,Invierno,SHAC_221,5426007,FUNDO EL PROGRESO,0.2799999713333334,0.0010765790939331055,1,11,10,1.1,-71.22865304,-32.79736207
2010-2020,Invierno,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.16666664691666672,0.028567679226398468,1,9,10,0.9,-71.22861395,-32.79750705
2010-2020,Invierno,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.01999998049999996,0.5660902261734009,0,6,10,0.6,-71.26840097,-32.93819802
2010-2020,Invierno,SHAC_221,5426011,FUNDO ESMERALDA (3),NA,1,0,1,10,0.1,-71.31049787,-32.90717275
2010-2020,Invierno,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.14095237432142857,0.26551032066345215,0,8,10,0.8,-71.20391021,-32.8741272
2010-2020,Invierno,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.08571428485714286,0.2104976773262024,0,10,10,1,-71.2046332,-32.8463486
2010-2020,Invierno,SHAC_221,5426016,SAN ISIDRO PUENTE,0.03249998900000001,0.3864762783050537,0,8,10,0.8,-71.24692776,-32.90183931
2010-2020,Invierno,SHAC_221,5426020,LAS CRUZADAS,0.4180000067,0.24147701263427734,0,11,10,1.1,-71.29507,-32.93648442
2010-2020,Invierno,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.07000001266666667,0.16112494468688965,0,11,10,1.1,-71.22095055,-32.90606406
2010-2020,Invierno,SHAC_222,5427011,FUNDO EL ROCIO,-0.2899999617999999,0.7071142196655273,0,6,10,0.6,-71.24191508,-33.02675085
2010-2020,Invierno,SHAC_223,5422003,A.P. LLAY LLAY (1),0.056249998499999995,0.4362748861312866,0,11,10,1.1,-70.96017932,-32.84360942
2010-2020,Invierno,SHAC_223,5422003,LLAY LLAY (1),0.056249998499999995,0.4362748861312866,0,11,10,1.1,-70.96017932,-32.84360942
2010-2020,Invierno,SHAC_224,5414008,PERFIL PUTAENDO (1),1.4516677850000004,0.5480055809020996,0,7,10,0.7,-70.75070774,-32.69113022
2010-2020,Invierno,SHAC_224,5414009,PERFIL PUTAENDO (2),3.770001093333333,1,0,4,10,0.4,-70.74932717,-32.69690364
2010-2020,Primavera,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.6700001556666668,0.02856767177581787,1,9,10,0.9,-71.40980426,-32.92284453
