periodo,estacion,shac,codigo,nombre,año_slope,sign,sign_2,n,años_totales,percent,lon,lat
2000-2010,Verano,SHAC_220,5423019,POZO RABUCO (2),0.030714273428571408,0.2757577896118164,0,11,11,1,-71.1156962,-32.8607713
2000-2010,Otoño,SHAC_220,5423019,POZO RABUCO (2),0.033333275166666475,0.050917744636535645,0,11,11,1,-71.1156962,-32.8607713
2000-2010,Invierno,SHAC_220,5423019,POZO RABUCO (2),0.03870371540740732,0.16112494468688965,0,11,11,1,-71.1156962,-32.8607713
2000-2010,Primavera,SHAC_220,5423019,POZO RABUCO (2),0.017142840761904816,0.2757577896118164,0,11,11,1,-71.1156962,-32.8607713
2000-2010,Verano,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.06750000525,0.17530810832977295,0,9,11,0.8181818181818182,-71.1549188,-32.8138394
2000-2010,Otoño,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.060000002357142854,0.031823158264160156,1,10,11,0.9090909090909091,-71.1549188,-32.8138394
2000-2010,Invierno,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.06166667733333333,0.367520809173584,0,7,11,0.6363636363636364,-71.1549188,-32.8138394
2000-2010,Primavera,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.02221428122857145,0.9169652462005615,0,9,11,0.8181818181818182,-71.1549188,-32.8138394
2000-2010,Verano,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.021428567999999988,0.6962153911590576,0,11,11,1,-71.0820648,-32.8280678
2000-2010,Otoño,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.04937499756250001,0.0724947452545166,0,11,11,1,-71.0820648,-32.8280678
2000-2010,Invierno,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.0399999977,0.4362748861312866,0,11,11,1,-71.0820648,-32.8280678
2000-2010,Primavera,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.02000001099999993,0.21291184425354004,0,11,11,1,-71.0820648,-32.8280678
2000-2010,Verano,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),-0.04599998000000003,0.418961763381958,0,10,11,0.9090909090909091,-71.146715,-32.8066487
2000-2010,Otoño,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.02250000825000002,0.6404287815093994,0,11,11,1,-71.146715,-32.8066487
2000-2010,Invierno,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.03111111122222221,0.48219168186187744,0,11,11,1,-71.146715,-32.8066487
2000-2010,Primavera,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),-0.023000013899999994,0.16112497448921204,0,11,11,1,-71.146715,-32.8066487
2000-2010,Verano,SHAC_220,5424006,PUCALAN DE NOGALES,0.05250003925000002,0.6021676063537598,0,9,11,0.8181818181818182,-71.199139,-32.7165421
2000-2010,Otoño,SHAC_220,5424006,PUCALAN DE NOGALES,0.06571428578571427,0.3502013683319092,0,11,11,1,-71.199139,-32.7165421
2000-2010,Invierno,SHAC_220,5424006,PUCALAN DE NOGALES,0.10249997658333335,0.4655122756958008,0,9,11,0.8181818181818182,-71.199139,-32.7165421
2000-2010,Primavera,SHAC_220,5424006,PUCALAN DE NOGALES,-0.017500002,1,0,11,11,1,-71.199139,-32.7165421
2000-2010,Verano,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.050000032000000104,0.6404287815093994,0,11,11,1,-71.1991017,-32.7167592
2000-2010,Otoño,SHAC_220,5424007,ASENTAMIENTO NOGALES,-0.0319999696,0.5334165096282959,0,11,11,1,-71.1991017,-32.7167592
2000-2010,Invierno,SHAC_220,5424007,ASENTAMIENTO NOGALES,-0.055999946500000064,0.7554968595504761,0,11,11,1,-71.1991017,-32.7167592
2000-2010,Primavera,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.034999966750000056,0.5334165096282959,0,11,11,1,-71.1991017,-32.7167592
2000-2010,Verano,SHAC_220,5424008,ASENTAMIENTO EL MELON,-0.0420000076,0.48219168186187744,0,11,11,1,-71.1969396,-32.6916638
2000-2010,Otoño,SHAC_220,5424008,ASENTAMIENTO EL MELON,-0.1171428646428571,0.3502013683319092,0,11,11,1,-71.1969396,-32.6916638
2000-2010,Invierno,SHAC_220,5424008,ASENTAMIENTO EL MELON,-0.013333320666666667,0.8762696385383606,0,11,11,1,-71.1969396,-32.6916638
2000-2010,Primavera,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.0387499965625,0.8762695789337158,0,11,11,1,-71.1969396,-32.6916638
2000-2010,Verano,SHAC_220,5424010,FUNDO EL CARMEN,0.022857146571428566,0.2757577896118164,0,11,11,1,-71.1717675,-32.7618931
2000-2010,Otoño,SHAC_220,5424010,FUNDO EL CARMEN,-0.030000030999999927,0.3100441098213196,0,11,11,1,-71.1717675,-32.7618931
2000-2010,Invierno,SHAC_220,5424010,FUNDO EL CARMEN,0.011750003749999993,0.6021676063537598,0,9,11,0.8181818181818182,-71.1717675,-32.7618931
2000-2010,Primavera,SHAC_220,5424010,FUNDO EL CARMEN,0.02166666566666664,0.4362748861312866,0,11,11,1,-71.1717675,-32.7618931
2000-2010,Verano,SHAC_220,5424012,CONCHALI,0.1100001340000003,0.25965631008148193,0,6,11,0.5454545454545454,-71.1566256,-32.7943131
2000-2010,Otoño,SHAC_220,5424012,CONCHALI,0.13222221533333334,0.0030417442321777344,1,10,11,0.9090909090909091,-71.1566256,-32.7943131
2000-2010,Invierno,SHAC_220,5424012,CONCHALI,0.09249995154166671,0.536186695098877,0,8,11,0.7272727272727273,-71.1566256,-32.7943131
2000-2010,Primavera,SHAC_220,5424012,CONCHALI,0.17633331623333331,0.03544795513153076,1,8,11,0.7272727272727273,-71.1566256,-32.7943131
2000-2010,Verano,SHAC_220,5425006,PARCELA SAN ANTONIO,0.09050000889999985,0.17530810832977295,0,9,11,0.8181818181818182,-71.2051613,-32.7985807
2000-2010,Otoño,SHAC_220,5425006,PARCELA SAN ANTONIO,-0.02666666766666665,0.3502013683319092,0,11,11,1,-71.2051613,-32.7985807
2000-2010,Invierno,SHAC_220,5425006,PARCELA SAN ANTONIO,0.014305546930555498,0.803088903427124,0,8,11,0.7272727272727273,-71.2051613,-32.7985807
2000-2010,Primavera,SHAC_220,5425006,PARCELA SAN ANTONIO,-0.08000004350000012,0.4362748861312866,0,11,11,1,-71.2051613,-32.7985807
2000-2010,Verano,SHAC_220,5427010,A.P. OLMUE,0.06083339462499989,1,0,5,11,0.45454545454545453,-71.1154751,-32.8294012
2000-2010,Otoño,SHAC_220,5427010,A.P. OLMUE,-0.0687499940625001,0.38647621870040894,0,8,11,0.7272727272727273,-71.1154751,-32.8294012
2000-2010,Invierno,SHAC_220,5427010,A.P. OLMUE,-0.07857145571428566,0.13312849402427673,0,7,11,0.6363636363636364,-71.1154751,-32.8294012
2000-2010,Primavera,SHAC_220,5427010,A.P. OLMUE,-0.14874999722916665,0.38647621870040894,0,8,11,0.7272727272727273,-71.1154751,-32.8294012
2000-2010,Verano,SHAC_221,5425004,CALLEJON ZARAVIA,0.15999985000000017,0.4742743968963623,0,10,11,0.9090909090909091,-71.227236,-32.8184529
2000-2010,Otoño,SHAC_221,5425004,CALLEJON ZARAVIA,-0.05000019499999908,0.6404287815093994,0,11,11,1,-71.227236,-32.8184529
2000-2010,Invierno,SHAC_221,5425004,CALLEJON ZARAVIA,0.05571419857142855,0.6404287815093994,0,11,11,1,-71.227236,-32.8184529
2000-2010,Primavera,SHAC_221,5425004,CALLEJON ZARAVIA,0.10428578500000033,0.08676815032958984,0,11,11,1,-71.227236,-32.8184529
2000-2010,Verano,SHAC_221,5425005,CALLE SANTA MARIA,-0.49250006749999997,0.3675207495689392,0,7,11,0.6363636363636364,-71.2288218,-32.8366135
2000-2010,Otoño,SHAC_221,5425005,CALLE SANTA MARIA,-0.5174994435000002,0.035447899252176285,1,8,11,0.7272727272727273,-71.2288218,-32.8366135
2000-2010,Invierno,SHAC_221,5425005,CALLE SANTA MARIA,0.10999965699999947,0.5480055809020996,0,7,11,0.6363636363636364,-71.2288218,-32.8366135
2000-2010,Primavera,SHAC_221,5425005,CALLE SANTA MARIA,-0.09316674851666643,0.465512216091156,0,9,11,0.8181818181818182,-71.2288218,-32.8366135
2000-2010,Verano,SHAC_221,5426005,FUNDO ESMERALDA (1),0.020000010999999984,0.00997006893157959,1,11,11,1,-71.2565717,-32.9175004
2000-2010,Otoño,SHAC_221,5426005,FUNDO ESMERALDA (1),9.999931000000295e-4,0.75404953956604,0,11,11,1,-71.2565717,-32.9175004
2000-2010,Invierno,SHAC_221,5426005,FUNDO ESMERALDA (1),0.012500002999999996,0.3100440502166748,0,11,11,1,-71.2565717,-32.9175004
2000-2010,Primavera,SHAC_221,5426005,FUNDO ESMERALDA (1),0.034999996500000005,0.031823158264160156,1,10,11,0.9090909090909091,-71.2565717,-32.9175004
2000-2010,Verano,SHAC_221,5426006,FUNDO ESMERALDA (2),0.0033333303333333473,0.75404953956604,0,11,11,1,-71.2565201,-32.9175735
2000-2010,Otoño,SHAC_221,5426006,FUNDO ESMERALDA (2),0.011666670500000012,0.18435096740722656,0,11,11,1,-71.2565201,-32.9175735
2000-2010,Invierno,SHAC_221,5426006,FUNDO ESMERALDA (2),0.0079999924,0.5823385715484619,0,11,11,1,-71.2565201,-32.9175735
2000-2010,Primavera,SHAC_221,5426006,FUNDO ESMERALDA (2),0.016666667388888882,0.08676815032958984,0,11,11,1,-71.2565201,-32.9175735
2000-2010,Verano,SHAC_221,5426007,FUNDO EL PROGRESO,-0.03500000633333333,0.119470976293087,0,11,11,1,-71.228653,-32.797362
2000-2010,Otoño,SHAC_221,5426007,FUNDO EL PROGRESO,-0.05000001183333325,0.08676818013191223,0,11,11,1,-71.228653,-32.797362
2000-2010,Invierno,SHAC_221,5426007,FUNDO EL PROGRESO,-0.07999999333333335,0.13790161907672882,0,11,11,1,-71.228653,-32.797362
2000-2010,Primavera,SHAC_221,5426007,FUNDO EL PROGRESO,-0.026666660833333317,0.8762696385383606,0,11,11,1,-71.228653,-32.797362
2000-2010,Verano,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.22750002150000004,0.06170671060681343,0,11,11,1,-71.2286139,-32.797507
2000-2010,Otoño,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.18785711692857143,0.4362748861312866,0,11,11,1,-71.2286139,-32.797507
2000-2010,Invierno,SHAC_221,5426008,FUNDO SAN ANTONIO,0.25199999810000007,0.3480825424194336,0,9,11,0.8181818181818182,-71.2286139,-32.797507
2000-2010,Primavera,SHAC_221,5426008,FUNDO SAN ANTONIO,0.10999999931250001,0.5334165096282959,0,11,11,1,-71.2286139,-32.797507
2000-2010,Verano,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.01666666399999999,0.5295988321304321,0,10,11,0.9090909090909091,-71.2684009,-32.938198
2000-2010,Otoño,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.010000020249999908,0.8762696385383606,0,11,11,1,-71.2684009,-32.938198
2000-2010,Invierno,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.010000001687499996,0.6404287815093994,0,11,11,1,-71.2684009,-32.938198
2000-2010,Primavera,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.001250002562500005,0.8762695789337158,0,11,11,1,-71.2684009,-32.938198
2000-2010,Verano,SHAC_221,5426011,FUNDO ESMERALDA (3),0.08952380884920635,0.6021676063537598,0,9,11,0.8181818181818182,-71.3104978,-32.9071727
2000-2010,Otoño,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.027250000774999995,0.901538610458374,0,8,11,0.7272727272727273,-71.3104978,-32.9071727
2000-2010,Invierno,SHAC_221,5426011,FUNDO ESMERALDA (3),0.0439999818,0.45237040519714355,0,6,11,0.5454545454545454,-71.3104978,-32.9071727
2000-2010,Primavera,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.1462500145208333,0.465512216091156,0,9,11,0.8181818181818182,-71.3104978,-32.9071727
2000-2010,Verano,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.04999999233333333,0.16112494468688965,0,11,11,1,-71.2039102,-32.8741271
2000-2010,Otoño,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.03400000329999999,0.5334165096282959,0,11,11,1,-71.2039102,-32.8741271
2000-2010,Invierno,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,-0.0035000026500000116,1,0,11,11,1,-71.2039102,-32.8741271
2000-2010,Primavera,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.0525000095,0.08676815032958984,0,11,11,1,-71.2039102,-32.8741271
2000-2010,Verano,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.03333330166666667,0.10740470886230469,0,10,11,0.9090909090909091,-71.2046332,-32.8463486
2000-2010,Otoño,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.04333332674999999,0.02927255630493164,1,11,11,1,-71.2046332,-32.8463486
2000-2010,Invierno,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.04000002199999986,0.06170666217803955,0,11,11,1,-71.2046332,-32.8463486
2000-2010,Primavera,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.03999999759999997,0.0081233978271484375,1,11,11,1,-71.2046332,-32.8463486
2000-2010,Verano,SHAC_221,5426016,SAN ISIDRO PUENTE,-0.013999986600000014,0.24147695302963257,0,11,11,1,-71.2469277,-32.9018393
2000-2010,Otoño,SHAC_221,5426016,SAN ISIDRO PUENTE,0.011499988999999955,0.4362748861312866,0,11,11,1,-71.2469277,-32.9018393
2000-2010,Invierno,SHAC_221,5426016,SAN ISIDRO PUENTE,0.007999968499999977,0.7554968595504761,0,11,11,1,-71.2469277,-32.9018393
2000-2010,Primavera,SHAC_221,5426016,SAN ISIDRO PUENTE,0.015000008000000009,0.6962153911590576,0,11,11,1,-71.2469277,-32.9018393
2000-2010,Verano,SHAC_221,5426020,LAS CRUZADAS,0.07833333799999997,0.10740470886230469,0,10,11,0.9090909090909091,-71.2950699,-32.9364844
2000-2010,Otoño,SHAC_221,5426020,LAS CRUZADAS,0.09000000362499994,0.0081233978271484375,1,11,11,1,-71.2950699,-32.9364844
2000-2010,Invierno,SHAC_221,5426020,LAS CRUZADAS,0.07666669299999987,0.29450738430023193,0,9,11,0.8181818181818182,-71.2950699,-32.9364844
2000-2010,Primavera,SHAC_221,5426020,LAS CRUZADAS,0.05499998733333333,0.3903648853302002,0,11,11,1,-71.2950699,-32.9364844
2000-2010,Verano,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.05222223855555557,0.2430349588394165,0,10,11,0.9090909090909091,-71.2209505,-32.906064
2000-2010,Otoño,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,-0.010000049999999927,0.4362748861312866,0,11,11,1,-71.2209505,-32.906064
2000-2010,Invierno,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,-0.029375001687499985,0.5846479535102844,0,11,11,1,-71.2209505,-32.906064
2000-2010,Primavera,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.012499995499999972,0.3502013683319092,0,11,11,1,-71.2209505,-32.906064
2000-2010,Verano,SHAC_222,5427011,FUNDO EL ROCIO,0.028124958312500004,1,0,5,11,0.45454545454545453,-71.241915,-33.0267508
2000-2010,Otoño,SHAC_222,5427011,FUNDO EL ROCIO,-0.022499978500000184,1,0,7,11,0.6363636363636364,-71.241915,-33.0267508
2000-2010,Invierno,SHAC_222,5427011,FUNDO EL ROCIO,-0.07750002541666667,0.2655103802680969,0,8,11,0.7272727272727273,-71.241915,-33.0267508
2000-2010,Primavera,SHAC_222,5427011,FUNDO EL ROCIO,-0.06499999774999998,0.2104976773262024,0,10,11,0.9090909090909091,-71.241915,-33.0267508
2000-2010,Verano,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.022499978749999983,1,0,6,11,0.5454545454545454,-71.190709,-33.0144318
2000-2010,Otoño,SHAC_222,5427012,SAN CARLOS PELUMPEN,0.01062499006249995,0.901538610458374,0,8,11,0.7272727272727273,-71.190709,-33.0144318
2000-2010,Invierno,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.04053573949107143,0.38647621870040894,0,8,11,0.7272727272727273,-71.190709,-33.0144318
2000-2010,Primavera,SHAC_222,5427012,SAN CARLOS PELUMPEN,-0.03500000641666674,0.5361867547035217,0,8,11,0.7272727272727273,-71.190709,-33.0144318
2000-2010,Verano,SHAC_223,5422003,A.P. LLAY LLAY (1),-0.017499998249999996,1,0,5,11,0.45454545454545453,-70.9601793,-32.8436094
2000-2010,Otoño,SHAC_223,5422003,A.P. LLAY LLAY (1),0.091250002375,0.13312852382659912,0,7,11,0.6363636363636364,-70.9601793,-32.8436094
2000-2010,Invierno,SHAC_223,5422003,A.P. LLAY LLAY (1),0.0840000026,0.367520809173584,0,7,11,0.6363636363636364,-70.9601793,-32.8436094
2000-2010,Primavera,SHAC_223,5422003,A.P. LLAY LLAY (1),-0.06125000112500001,0.22955620288848877,0,7,11,0.6363636363636364,-70.9601793,-32.8436094
2000-2010,Verano,SHAC_223,5422005,A.P. LLAY LLAY (2),-0.11249999712500001,1,0,5,11,0.45454545454545453,-70.9580564,-32.8447248
2000-2010,Otoño,SHAC_223,5422005,A.P. LLAY LLAY (2),0.04437499831250002,1,0,4,11,0.36363636363636365,-70.9580564,-32.8447248
2000-2010,Invierno,SHAC_223,5422005,A.P. LLAY LLAY (2),0.065,1,0,5,11,0.45454545454545453,-70.9580564,-32.8447248
2000-2010,Primavera,SHAC_223,5422005,A.P. LLAY LLAY (2),0.05499999733333333,1,0,4,11,0.36363636363636365,-70.9580564,-32.8447248
2000-2010,Verano,SHAC_224,5414008,PERFIL PUTAENDO (1),1.297499655000001,0.13285493850708008,0,6,11,0.5454545454545454,-70.7507077,-32.6911302
2000-2010,Otoño,SHAC_224,5414008,PERFIL PUTAENDO (1),0.31624984749999996,0.7205147743225098,0,10,11,0.9090909090909091,-70.7507077,-32.6911302
2000-2010,Invierno,SHAC_224,5414008,PERFIL PUTAENDO (1),-0.4699999466666682,0.7638906240463257,0,7,11,0.6363636363636364,-70.7507077,-32.6911302
2000-2010,Primavera,SHAC_224,5414008,PERFIL PUTAENDO (1),1.1081663771666665,0.3864762783050537,0,8,11,0.7272727272727273,-70.7507077,-32.6911302
2000-2010,Verano,SHAC_224,5414009,PERFIL PUTAENDO (2),-0.6066665649999999,0.28313082456588745,0,10,11,0.9090909090909091,-70.7493271,-32.6969036
2000-2010,Otoño,SHAC_224,5414009,PERFIL PUTAENDO (2),-0.3237495424999999,0.6404287815093994,0,11,11,1,-70.7493271,-32.6969036
2000-2010,Invierno,SHAC_224,5414009,PERFIL PUTAENDO (2),0.15333429999999973,0.8580276966094971,0,10,11,0.9090909090909091,-70.7493271,-32.6969036
2000-2010,Primavera,SHAC_224,5414009,PERFIL PUTAENDO (2),0.23124980750000113,0.5846478939056396,0,11,11,1,-70.7493271,-32.6969036
2010-2022,Verano,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.9229166605833332,0.021098017692565918,1,9,13,0.6923076923076923,-71.4098042,-32.9228445
2010-2022,Otoño,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.6400000253333333,0.004207491874694824,1,10,13,0.7692307692307693,-71.4098042,-32.9228445
2010-2022,Invierno,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.53666661175,0.009374737739562988,1,8,13,0.6153846153846154,-71.4098042,-32.9228445
2010-2022,Primavera,SHAC_216,5426012,ASENTAMIENTO LA VICTORIA (1),0.6700001556666668,0.02856767177581787,1,9,13,0.6923076923076923,-71.4098042,-32.9228445
2010-2022,Verano,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.23666659983333296,0.3864762783050537,0,8,13,0.6153846153846154,-71.4244657,-32.9257078
2010-2022,Otoño,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.38499998999999985,0.03549814224243164,1,7,13,0.5384615384615384,-71.4244657,-32.9257078
2010-2022,Invierno,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.2466666963333333,0.07150542736053467,0,7,13,0.5384615384615384,-71.4244657,-32.9257078
2010-2022,Primavera,SHAC_216,5426017,ASENTAMIENTO LA VICTORIA (2),0.3037500084375,0.13312852382659912,0,7,13,0.5384615384615384,-71.4244657,-32.9257078
2010-2022,Verano,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.29133337335,0.08647119998931885,0,12,13,0.9230769230769231,-71.4389072,-32.931432
2010-2022,Otoño,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.17468750475000006,0.11475670337677002,0,12,13,0.9230769230769231,-71.4389072,-32.931432
2010-2022,Invierno,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.1828333616833333,0.11475670337677002,0,12,13,0.9230769230769231,-71.4389072,-32.931432
2010-2022,Primavera,SHAC_216,5426018,ASENTAMIENTO LA VICTORIA (3),0.3849999904999999,0.0081233978271484375,1,11,13,0.8461538461538461,-71.4389072,-32.931432
2010-2022,Verano,SHAC_216,5426019,LAJARILLAS,0.43107141774999996,0.05917203426361084,0,9,13,0.6923076923076923,-71.4663006,-32.9236985
2010-2022,Otoño,SHAC_216,5426019,LAJARILLAS,1.50625008325,0.024170517921447754,1,6,13,0.46153846153846156,-71.4663006,-32.9236985
2010-2022,Invierno,SHAC_216,5426019,LAJARILLAS,0.5027083258125,0.10776233673095703,0,8,13,0.6153846153846154,-71.4663006,-32.9236985
2010-2022,Primavera,SHAC_216,5426019,LAJARILLAS,0.44258928299107136,0.10776233673095703,0,8,13,0.6153846153846154,-71.4663006,-32.9236985
2010-2022,Verano,SHAC_216,5426021,TABOLANGO (1),0.2377778291666666,0.011174798011779785,1,12,13,0.9230769230769231,-71.3617647,-32.9272066
2010-2022,Otoño,SHAC_216,5426021,TABOLANGO (1),0.2913383872045454,0.004931449890136719,1,12,13,0.9230769230769231,-71.3617647,-32.9272066
2010-2022,Invierno,SHAC_216,5426021,TABOLANGO (1),0.30500001909999996,0.012731313705444336,1,11,13,0.8461538461538461,-71.3617647,-32.9272066
2010-2022,Primavera,SHAC_216,5426021,TABOLANGO (1),0.2815000057,0.001845717430114746,1,11,13,0.8461538461538461,-71.3617647,-32.9272066
2010-2022,Verano,SHAC_216,5428005,CON CON,0.013571415428571385,0.6021676063537598,0,9,13,0.6923076923076923,-71.473986,-32.9259361
2010-2022,Otoño,SHAC_216,5428005,CON CON,0.06666664275,0.2831308841705322,0,10,13,0.7692307692307693,-71.473986,-32.9259361
2010-2022,Invierno,SHAC_216,5428005,CON CON,0.040999996699999965,0.536186695098877,0,8,13,0.6153846153846154,-71.473986,-32.9259361
2010-2022,Primavera,SHAC_216,5428005,CON CON,0.057499945,0.21049761772155762,0,10,13,0.7692307692307693,-71.473986,-32.9259361
2010-2022,Verano,SHAC_216,5428006,CON CON,NA,1,0,1,13,0.07692307692307693,-71.472174,-32.9238349
2010-2022,Otoño,SHAC_216,5428006,CON CON,NA,1,0,1,13,0.07692307692307693,-71.472174,-32.9238349
2010-2022,Invierno,SHAC_216,5428006,CON CON,NA,1,0,1,13,0.07692307692307693,-71.472174,-32.9238349
2010-2022,Primavera,SHAC_216,5428006,CON CON,0.3566667240000001,1,0,2,13,0.15384615384615385,-71.472174,-32.9238349
2010-2022,Verano,SHAC_216,5428008,CON CON,-0.14714288714285712,1,0,11,13,0.8461538461538461,-71.4908635,-32.9238604
2010-2022,Otoño,SHAC_216,5428008,CON CON,1.3138889012222226,0.033524155616760254,1,12,13,0.9230769230769231,-71.4908635,-32.9238604
2010-2022,Invierno,SHAC_216,5428008,CON CON,1.2407143462142858,0.06410360336303711,0,12,13,0.9230769230769231,-71.4908635,-32.9238604
2010-2022,Primavera,SHAC_216,5428008,CON CON,0.9148611229027779,0.08647119998931885,0,12,13,0.9230769230769231,-71.4908635,-32.9238604
2010-2022,Verano,SHAC_216,5428010,LAJARILLAS,0.7049999235,0.00235748291015625,1,10,13,0.7692307692307693,-71.4655059,-32.9254996
2010-2022,Otoño,SHAC_216,5428010,LAJARILLAS,0.7970833646944444,1.6224384307861328e-4,1,12,13,0.9230769230769231,-71.4655059,-32.9254996
2010-2022,Invierno,SHAC_216,5428010,LAJARILLAS,0.7152083513472223,3.5130977630615234e-4,1,12,13,0.9230769230769231,-71.4655059,-32.9254996
2010-2022,Primavera,SHAC_216,5428010,LAJARILLAS,0.7299995399999997,3.421306610107422e-4,1,11,13,0.8461538461538461,-71.4655059,-32.9254996
2010-2022,Verano,SHAC_217,5410011,FUNDO LAS PENAS,2.739997857500004,1,0,5,13,0.38461538461538464,-70.6532793,-32.7970658
2010-2022,Otoño,SHAC_217,5410011,FUNDO LAS PENAS,4.446363279090909,0.06028914451599121,0,6,13,0.46153846153846156,-70.6532793,-32.7970658
2010-2022,Invierno,SHAC_217,5410011,FUNDO LAS PENAS,4.2716674833333315,0.10776233673095703,0,8,13,0.6153846153846154,-70.6532793,-32.7970658
2010-2022,Primavera,SHAC_217,5410011,FUNDO LAS PENAS,4.20499928,0.07150542736053467,0,7,13,0.5384615384615384,-70.6532793,-32.7970658
2010-2022,Verano,SHAC_217,5410014,MISION DE MARIA,3.01099968,0.006863832473754883,1,7,13,0.5384615384615384,-70.6808656,-32.8040671
2010-2022,Otoño,SHAC_217,5410014,MISION DE MARIA,2.774404889404762,0.004878520965576172,1,9,13,0.6923076923076923,-70.6808656,-32.8040671
2010-2022,Invierno,SHAC_217,5410014,MISION DE MARIA,2.283928700625,0.009374737739562988,1,8,13,0.6153846153846154,-70.6808656,-32.8040671
2010-2022,Primavera,SHAC_217,5410014,MISION DE MARIA,2.565833282166667,1,0,5,13,0.38461538461538464,-70.6808656,-32.8040671
2010-2022,Verano,SHAC_217,5410015,FUNDO LAS VIÑAS,1.8899993899999998,0.008534908294677734,1,6,13,0.46153846153846156,-70.6726185,-32.7936613
2010-2022,Otoño,SHAC_217,5410015,FUNDO LAS VIÑAS,1.9206252099999999,0.016260981559753418,1,7,13,0.5384615384615384,-70.6726185,-32.7936613
2010-2022,Invierno,SHAC_217,5410015,FUNDO LAS VIÑAS,1.5785713199999998,0.024170517921447754,1,6,13,0.46153846153846156,-70.6726185,-32.7936613
2010-2022,Primavera,SHAC_217,5410015,FUNDO LAS VIÑAS,2.237499712083334,1,0,5,13,0.38461538461538464,-70.6726185,-32.7936613
2010-2022,Verano,SHAC_217,5410018,FUNDO LA QUIMERA,3.3180003169999996,8.366107940673828e-4,1,8,13,0.6153846153846154,-70.6808776,-32.8041391
2010-2022,Otoño,SHAC_217,5410018,FUNDO LA QUIMERA,2.1781251425,0.01648867130279541,1,9,13,0.6923076923076923,-70.6808776,-32.8041391
2010-2022,Invierno,SHAC_217,5410018,FUNDO LA QUIMERA,2.788333893333333,0.004207491874694824,1,10,13,0.7692307692307693,-70.6808776,-32.8041391
2010-2022,Primavera,SHAC_217,5410018,FUNDO LA QUIMERA,3.1090002064999993,0.012266039848327637,1,10,13,0.7692307692307693,-70.6808776,-32.8041391
2010-2022,Verano,SHAC_217,5410019,FUNDO LOS PINOS,3.835000990000001,1,0,3,13,0.23076923076923078,-70.6640909,-32.7807063
2010-2022,Otoño,SHAC_217,5410019,FUNDO LOS PINOS,4.550000190833335,1,0,4,13,0.3076923076923077,-70.6640909,-32.7807063
2010-2022,Invierno,SHAC_217,5410019,FUNDO LOS PINOS,2.699999490000001,1,0,3,13,0.23076923076923078,-70.6640909,-32.7807063
